Sim ID,Sample,Agent ID,Strategy,Wins,Losses,Pushes,Total Profit,Avg Profit/Round,Final Bankroll
3320,2000,9963,counting,888,987,174,3285.00,1.64,13285.00
3321,2000,9964,unskilled,819,1008,192,-4410.00,-2.21,5590.00
3321,2000,9965,basic,857,994,192,-1800.00,-0.90,8200.00
3321,2000,9966,counting,870,994,183,900.00,0.45,10900.00
3322,2000,9967,unskilled,847,990,190,-2700.00,-1.35,7300.00
3322,2000,9968,basic,909,988,160,225.00,0.11,10225.00
3322,2000,9969,counting,906,967,178,-1890.00,-0.94,8110.00
3323,2000,9970,unskilled,857,963,201,-1635.00,-0.82,8365.00
3323,2000,9971,basic,919,963,163,1425.00,0.71,11425.00
3323,2000,9972,counting,897,974,175,4515.00,2.26,14515.00
3324,2000,9973,unskilled,885,927,216,90.00,0.04,10090.00
3324,2000,9974,basic,889,995,160,-360.00,-0.18,9640.00
3324,2000,9975,counting,887,999,159,-1260.00,-0.63,8740.00
3325,2000,9976,unskilled,856,950,223,-1215.00,-0.61,8785.00
3325,2000,9977,basic,887,1007,161,-675.00,-0.34,9325.00
3325,2000,9978,counting,878,1013,167,-5925.00,-2.96,4075.00
3326,2000,9979,unskilled,848,1002,171,-3330.00,-1.67,6670.00
3326,2000,9980,basic,911,955,194,1485.00,0.74,11485.00
3326,2000,9981,counting,900,970,193,5010.00,2.50,15010.00
3327,2000,9982,unskilled,840,983,204,-2640.00,-1.32,7360.00
3327,2000,9983,basic,894,962,199,795.00,0.40,10795.00
3327,2000,9984,counting,916,969,171,825.00,0.41,10825.00
3328,2000,9985,unskilled,822,994,206,-3510.00,-1.75,6490.00
3328,2000,9986,basic,865,1001,181,-1785.00,-0.89,8215.00
3328,2000,9987,counting,881,1008,176,-255.00,-0.13,9745.00
3329,2000,9988,unskilled,821,1010,201,-4095.00,-2.05,5905.00
3329,2000,9989,basic,901,980,177,300.00,0.15,10300.00
3329,2000,9990,counting,892,978,176,-6120.00,-3.06,3880.00
3330,2000,9991,unskilled,823,977,216,-3240.00,-1.62,6760.00
3330,2000,9992,basic,883,974,192,-240.00,-0.12,9760.00
3330,2000,9993,counting,907,997,155,-2490.00,-1.25,7510.00
3331,2000,9994,unskilled,796,1027,211,-5520.00,-2.76,4480.00
3331,2000,9995,basic,867,1001,176,-2055.00,-1.03,7945.00
3331,2000,9996,counting,919,959,185,4515.00,2.26,14515.00
3332,2000,9997,unskilled,800,1008,218,-4890.00,-2.44,5110.00
3332,2000,9998,basic,872,1029,157,-2340.00,-1.17,7660.00
3332,2000,9999,counting,891,1005,146,2445.00,1.22,12445.00
3333,2000,10000,unskilled,855,967,199,-1815.00,-0.91,8185.00
3333,2000,10001,basic,884,987,176,-555.00,-0.28,9445.00
3333,2000,10002,counting,878,988,181,4575.00,2.29,14575.00
3334,2000,10003,unskilled,827,1003,196,-3720.00,-1.86,6280.00
3334,2000,10004,basic,871,974,190,-240.00,-0.12,9760.00
3334,2000,10005,counting,896,976,185,3480.00,1.74,13480.00
3335,2000,10006,unskilled,820,1007,206,-4215.00,-2.11,5785.00
3335,2000,10007,basic,895,975,176,690.00,0.34,10690.00
3335,2000,10008,counting,875,1010,169,480.00,0.24,10480.00
3336,2000,10009,unskilled,834,992,201,-3420.00,-1.71,6580.00
3336,2000,10010,basic,885,1015,168,-960.00,-0.48,9040.00
3336,2000,10011,counting,887,991,183,4425.00,2.21,14425.00
3337,2000,10012,unskilled,847,984,197,-2760.00,-1.38,7240.00
3337,2000,10013,basic,892,1001,155,-1365.00,-0.68,8635.00
3337,2000,10014,counting,913,957,184,4110.00,2.06,14110.00
3338,2000,10015,unskilled,839,1009,176,-3375.00,-1.69,6625.00
3338,2000,10016,basic,876,1002,165,-1455.00,-0.73,8545.00
3338,2000,10017,counting,887,987,171,3165.00,1.58,13165.00
3339,2000,10018,unskilled,836,1001,195,-3540.00,-1.77,6460.00
3339,2000,10019,basic,853,1029,170,-3690.00,-1.84,6310.00
3339,2000,10020,counting,843,1023,190,-1425.00,-0.71,8575.00
3340,2000,10021,unskilled,872,939,211,-585.00,-0.29,9415.00
3340,2000,10022,basic,899,965,172,15.00,0.01,10015.00
3340,2000,10023,counting,915,958,180,-630.00,-0.32,9370.00
3341,2000,10024,unskilled,815,997,212,-4215.00,-2.11,5785.00
3341,2000,10025,basic,895,1004,146,-960.00,-0.48,9040.00
3341,2000,10026,counting,903,960,190,5535.00,2.77,15535.00
3342,2000,10027,unskilled,800,1008,207,-4740.00,-2.37,5260.00
3342,2000,10028,basic,898,953,190,225.00,0.11,10225.00
3342,2000,10029,counting,880,982,185,-4770.00,-2.38,5230.00
3343,2000,10030,unskilled,866,958,203,-1215.00,-0.61,8785.00
3343,2000,10031,basic,870,1009,164,-2010.00,-1.00,7990.00
3343,2000,10032,counting,882,1003,171,-885.00,-0.44,9115.00
3344,2000,10033,unskilled,824,995,206,-3675.00,-1.84,6325.00
3344,2000,10034,basic,888,993,169,-780.00,-0.39,9220.00
3344,2000,10035,counting,878,1021,159,-2385.00,-1.19,7615.00
3345,2000,10036,unskilled,867,973,193,-1545.00,-0.77,8455.00
3345,2000,10037,basic,869,1019,169,-2730.00,-1.36,7270.00
3345,2000,10038,counting,916,970,166,1245.00,0.62,11245.00
3346,2000,10039,unskilled,861,984,176,-2085.00,-1.04,7915.00
3346,2000,10040,basic,873,1015,166,-2130.00,-1.06,7870.00
3346,2000,10041,counting,873,998,171,-8100.00,-4.05,1900.00
3347,2000,10042,unskilled,850,966,216,-1980.00,-0.99,8020.00
3347,2000,10043,basic,916,974,169,975.00,0.49,10975.00
3347,2000,10044,counting,901,965,178,7365.00,3.68,17365.00
3348,2000,10045,unskilled,862,991,182,-2295.00,-1.15,7705.00
3348,2000,10046,basic,903,980,175,0.00,0.00,10000.00
3348,2000,10047,counting,872,1010,166,-6585.00,-3.29,3415.00
3349,2000,10048,unskilled,814,1001,205,-4035.00,-2.02,5965.00
3349,2000,10049,basic,887,1002,164,-570.00,-0.28,9430.00
3349,2000,10050,counting,872,1009,172,-6165.00,-3.08,3835.00
3350,2000,10051,unskilled,839,995,182,-3195.00,-1.60,6805.00
3350,2000,10052,basic,873,993,181,-975.00,-0.49,9025.00
3350,2000,10053,counting,893,978,171,-420.00,-0.21,9580.00
3351,2000,10054,unskilled,853,976,193,-2250.00,-1.12,7750.00
3351,2000,10055,basic,893,982,170,165.00,0.08,10165.00
3351,2000,10056,counting,908,997,149,2460.00,1.23,12460.00
3352,2000,10057,unskilled,829,986,213,-3360.00,-1.68,6640.00
3352,2000,10058,basic,834,1044,167,-4275.00,-2.14,5725.00
3352,2000,10059,counting,867,1000,180,-6000.00,-3.00,4000.00
3353,2000,10060,unskilled,866,943,215,-780.00,-0.39,9220.00
3353,2000,10061,basic,900,993,158,330.00,0.17,10330.00
3353,2000,10062,counting,886,997,164,90.00,0.04,10090.00
3354,2000,10063,unskilled,793,1050,174,-6375.00,-3.19,3625.00
3354,2000,10064,basic,887,993,168,-1140.00,-0.57,8860.00
3354,2000,10065,counting,844,1022,181,-7800.00,-3.90,2200.00
3355,2000,10066,unskilled,847,997,181,-3060.00,-1.53,6940.00
3355,2000,10067,basic,928,943,173,1830.00,0.92,11830.00
3355,2000,10068,counting,884,1003,169,-435.00,-0.22,9565.00
3356,2000,10069,unskilled,863,972,194,-1935.00,-0.97,8065.00
3356,2000,10070,basic,904,946,194,1080.00,0.54,11080.00
3356,2000,10071,counting,876,1001,168,-1860.00,-0.93,8140.00
3357,2000,10072,unskilled,873,955,208,-1080.00,-0.54,8920.00
3357,2000,10073,basic,867,1003,187,-1530.00,-0.77,8470.00
3357,2000,10074,counting,887,988,174,-5460.00,-2.73,4540.00
3358,2000,10075,unskilled,825,986,222,-3510.00,-1.75,6490.00
3358,2000,10076,basic,894,963,195,270.00,0.14,10270.00
3358,2000,10077,counting,883,980,188,-2595.00,-1.30,7405.00
3359,2000,10078,unskilled,820,1027,174,-4875.00,-2.44,5125.00
3359,2000,10079,basic,926,980,151,1035.00,0.52,11035.00
3359,2000,10080,counting,896,985,171,-4305.00,-2.15,5695.00
3360,2000,10081,unskilled,821,1012,190,-4470.00,-2.23,5530.00
3360,2000,10082,basic,871,976,194,-1395.00,-0.70,8605.00
3360,2000,10083,counting,907,963,177,-1200.00,-0.60,8800.00
3361,2000,10084,unskilled,859,963,194,-1950.00,-0.97,8050.00
3361,2000,10085,basic,909,974,167,165.00,0.08,10165.00
3361,2000,10086,counting,878,980,185,-2145.00,-1.07,7855.00
3362,2000,10087,unskilled,854,945,223,-1275.00,-0.64,8725.00
3362,2000,10088,basic,897,965,172,255.00,0.13,10255.00
3362,2000,10089,counting,897,959,194,1215.00,0.61,11215.00
3363,2000,10090,unskilled,801,1042,181,-5865.00,-2.93,4135.00
3363,2000,10091,basic,881,1001,172,-1890.00,-0.94,8110.00
3363,2000,10092,counting,872,1007,171,-1155.00,-0.58,8845.00
3364,2000,10093,unskilled,837,989,204,-3150.00,-1.57,6850.00
3364,2000,10094,basic,901,986,175,-30.00,-0.01,9970.00
3364,2000,10095,counting,889,994,179,-6180.00,-3.09,3820.00
3365,2000,10096,unskilled,884,964,185,-705.00,-0.35,9295.00
3365,2000,10097,basic,923,970,172,1305.00,0.65,11305.00
3365,2000,10098,counting,886,990,189,1680.00,0.84,11680.00
3366,2000,10099,unskilled,869,945,209,-675.00,-0.34,9325.00
3366,2000,10100,basic,938,953,165,2535.00,1.27,12535.00
3366,2000,10101,counting,881,1003,172,960.00,0.48,10960.00
3367,2000,10102,unskilled,828,988,213,-3540.00,-1.77,6460.00
3367,2000,10103,basic,908,968,175,330.00,0.17,10330.00
3367,2000,10104,counting,889,1005,159,-3090.00,-1.54,6910.00
3368,2000,10105,unskilled,849,968,201,-2205.00,-1.10,7795.00
3368,2000,10106,basic,927,934,175,2085.00,1.04,12085.00
3368,2000,10107,counting,909,973,168,3360.00,1.68,13360.00
3369,2000,10108,unskilled,823,1015,181,-4200.00,-2.10,5800.00
3369,2000,10109,basic,863,1025,166,-2745.00,-1.37,7255.00
3369,2000,10110,counting,907,1002,150,-4665.00,-2.33,5335.00
3370,2000,10111,unskilled,845,996,190,-3045.00,-1.52,6955.00
3370,2000,10112,basic,885,981,186,-285.00,-0.14,9715.00
3370,2000,10113,counting,932,955,170,9975.00,4.99,19975.00
3371,2000,10114,unskilled,862,964,200,-1665.00,-0.83,8335.00
3371,2000,10115,basic,918,960,166,1695.00,0.85,11695.00
3371,2000,10116,counting,868,993,198,-2385.00,-1.19,7615.00
3372,2000,10117,unskilled,853,958,212,-1710.00,-0.85,8290.00
3372,2000,10118,basic,936,938,173,3090.00,1.54,13090.00
3372,2000,10119,counting,904,969,173,-60.00,-0.03,9940.00
3373,2000,10120,unskilled,851,962,205,-1935.00,-0.97,8065.00
3373,2000,10121,basic,885,970,193,-75.00,-0.04,9925.00
3373,2000,10122,counting,886,962,193,45.00,0.02,10045.00
3374,2000,10123,unskilled,857,955,209,-1590.00,-0.80,8410.00
3374,2000,10124,basic,920,958,178,1785.00,0.89,11785.00
3374,2000,10125,counting,893,980,180,2775.00,1.39,12775.00
3375,2000,10126,unskilled,843,986,205,-2805.00,-1.40,7195.00
3375,2000,10127,basic,895,980,176,-465.00,-0.23,9535.00
3375,2000,10128,counting,916,956,189,3075.00,1.54,13075.00
3376,2000,10129,unskilled,832,998,191,-3510.00,-1.75,6490.00
3376,2000,10130,basic,856,1045,165,-3060.00,-1.53,6940.00
3376,2000,10131,counting,858,1003,200,-6495.00,-3.25,3505.00
3377,2000,10132,unskilled,856,966,199,-1665.00,-0.83,8335.00
3377,2000,10133,basic,902,970,177,180.00,0.09,10180.00
3377,2000,10134,counting,895,982,174,-2040.00,-1.02,7960.00
3378,2000,10135,unskilled,861,984,185,-2295.00,-1.15,7705.00
3378,2000,10136,basic,929,968,159,660.00,0.33,10660.00
3378,2000,10137,counting,927,972,154,3390.00,1.70,13390.00
3379,2000,10138,unskilled,839,997,198,-3330.00,-1.67,6670.00
3379,2000,10139,basic,909,1000,150,300.00,0.15,10300.00
3379,2000,10140,counting,876,980,183,-5355.00,-2.68,4645.00
3380,2000,10141,unskilled,861,993,179,-2415.00,-1.21,7585.00
3380,2000,10142,basic,849,1031,158,-2940.00,-1.47,7060.00
3380,2000,10143,counting,898,969,190,2310.00,1.16,12310.00
3381,2000,10144,unskilled,832,1010,187,-3810.00,-1.91,6190.00
3381,2000,10145,basic,883,974,183,-435.00,-0.22,9565.00
3381,2000,10146,counting,888,991,167,2280.00,1.14,12280.00
3382,2000,10147,unskilled,817,1021,201,-4620.00,-2.31,5380.00
3382,2000,10148,basic,885,983,192,-600.00,-0.30,9400.00
3382,2000,10149,counting,896,976,191,3180.00,1.59,13180.00
3383,2000,10150,unskilled,837,979,213,-2940.00,-1.47,7060.00
3383,2000,10151,basic,947,947,168,3045.00,1.52,13045.00
3383,2000,10152,counting,912,973,171,9090.00,4.54,19090.00
3384,2000,10153,unskilled,829,996,195,-3435.00,-1.72,6565.00
3384,2000,10154,basic,903,962,183,1200.00,0.60,11200.00
3384,2000,10155,counting,861,1019,159,-2550.00,-1.27,7450.00
3385,2000,10156,unskilled,809,1005,212,-4425.00,-2.21,5575.00
3385,2000,10157,basic,860,1012,176,-2685.00,-1.34,7315.00
3385,2000,10158,counting,872,1015,169,-90.00,-0.04,9910.00
3386,2000,10159,unskilled,878,954,185,-930.00,-0.47,9070.00
3386,2000,10160,basic,920,935,203,2295.00,1.15,12295.00
3386,2000,10161,counting,927,959,168,1815.00,0.91,11815.00
3387,2000,10162,unskilled,902,935,192,780.00,0.39,10780.00
3387,2000,10163,basic,896,982,171,-390.00,-0.20,9610.00
3387,2000,10164,counting,927,957,151,6840.00,3.42,16840.00
3388,2000,10165,unskilled,842,1022,171,-4005.00,-2.00,5995.00
3388,2000,10166,basic,880,1018,153,-1950.00,-0.97,8050.00
3388,2000,10167,counting,906,989,158,-615.00,-0.31,9385.00
3389,2000,10168,unskilled,831,980,208,-2985.00,-1.49,7015.00
3389,2000,10169,basic,970,921,169,4620.00,2.31,14620.00
3389,2000,10170,counting,897,996,156,-3990.00,-2.00,6010.00
3390,2000,10171,unskilled,838,994,196,-3225.00,-1.61,6775.00
3390,2000,10172,basic,904,971,182,870.00,0.43,10870.00
3390,2000,10173,counting,897,983,169,-1365.00,-0.68,8635.00
3391,2000,10174,unskilled,851,987,201,-2610.00,-1.30,7390.00
3391,2000,10175,basic,917,978,153,1080.00,0.54,11080.00
3391,2000,10176,counting,909,993,153,-4020.00,-2.01,5980.00
3392,2000,10177,unskilled,852,985,190,-2520.00,-1.26,7480.00
3392,2000,10178,basic,910,935,206,2610.00,1.30,12610.00
3392,2000,10179,counting,914,951,170,510.00,0.26,10510.00
3393,2000,10180,unskilled,821,1014,190,-4320.00,-2.16,5680.00
3393,2000,10181,basic,836,1017,197,-4350.00,-2.17,5650.00
3393,2000,10182,counting,853,1001,197,-6360.00,-3.18,3640.00
3394,2000,10183,unskilled,827,978,221,-3000.00,-1.50,7000.00
3394,2000,10184,basic,896,983,161,195.00,0.10,10195.00
3394,2000,10185,counting,894,990,166,-3750.00,-1.88,6250.00
3395,2000,10186,unskilled,832,988,208,-3090.00,-1.54,6910.00
3395,2000,10187,basic,904,983,162,270.00,0.14,10270.00
3395,2000,10188,counting,849,1000,192,-5505.00,-2.75,4495.00
3396,2000,10189,unskilled,841,970,215,-2580.00,-1.29,7420.00
3396,2000,10190,basic,897,964,180,510.00,0.26,10510.00
3396,2000,10191,counting,902,977,180,4380.00,2.19,14380.00
3397,2000,10192,unskilled,832,1013,175,-3885.00,-1.94,6115.00
3397,2000,10193,basic,875,984,191,-705.00,-0.35,9295.00
3397,2000,10194,counting,878,982,179,-1515.00,-0.76,8485.00
3398,2000,10195,unskilled,820,994,210,-3720.00,-1.86,6280.00
3398,2000,10196,basic,905,1003,155,-390.00,-0.20,9610.00
3398,2000,10197,counting,909,996,157,-3705.00,-1.85,6295.00
3399,2000,10198,unskilled,845,977,196,-2415.00,-1.21,7585.00
3399,2000,10199,basic,881,982,184,-825.00,-0.41,9175.00
3399,2000,10200,counting,896,980,176,4035.00,2.02,14035.00
3400,2000,10201,unskilled,834,996,190,-3240.00,-1.62,6760.00
3400,2000,10202,basic,923,947,184,2490.00,1.25,12490.00
3400,2000,10203,counting,891,1006,159,-3255.00,-1.63,6745.00
3401,2000,10204,unskilled,847,986,194,-2805.00,-1.40,7195.00
3401,2000,10205,basic,901,987,163,180.00,0.09,10180.00
3401,2000,10206,counting,842,1042,173,-1860.00,-0.93,8140.00
3402,2000,10207,unskilled,882,974,167,-1230.00,-0.61,8770.00
3402,2000,10208,basic,870,1007,170,-2010.00,-1.00,7990.00
3402,2000,10209,counting,874,1012,163,-7005.00,-3.50,2995.00
3403,2000,10210,unskilled,847,984,196,-2460.00,-1.23,7540.00
3403,2000,10211,basic,884,1006,171,-720.00,-0.36,9280.00
3403,2000,10212,counting,895,995,157,-3210.00,-1.60,6790.00
3404,2000,10213,unskilled,829,1012,193,-4020.00,-2.01,5980.00
3404,2000,10214,basic,872,991,201,-1335.00,-0.67,8665.00
3404,2000,10215,counting,865,1007,176,1380.00,0.69,11380.00
3405,2000,10216,unskilled,858,951,212,-1260.00,-0.63,8740.00
3405,2000,10217,basic,915,982,159,1110.00,0.56,11110.00
3405,2000,10218,counting,856,1035,157,-6660.00,-3.33,3340.00
3406,2000,10219,unskilled,848,967,217,-2175.00,-1.09,7825.00
3406,2000,10220,basic,882,1002,177,-1875.00,-0.94,8125.00
3406,2000,10221,counting,845,1032,175,-7440.00,-3.72,2560.00
3407,2000,10222,unskilled,808,1004,210,-4380.00,-2.19,5620.00
3407,2000,10223,basic,838,1014,188,-2820.00,-1.41,7180.00
3407,2000,10224,counting,880,998,164,-5205.00,-2.60,4795.00
3408,2000,10225,unskilled,837,985,200,-3075.00,-1.54,6925.00
3408,2000,10226,basic,888,987,181,-525.00,-0.26,9475.00
3408,2000,10227,counting,900,993,180,7485.00,3.74,17485.00
3409,2000,10228,unskilled,828,983,216,-3225.00,-1.61,6775.00
3409,2000,10229,basic,905,964,175,630.00,0.32,10630.00
3409,2000,10230,counting,930,971,157,-1545.00,-0.77,8455.00
3410,2000,10231,unskilled,853,970,204,-1995.00,-1.00,8005.00
3410,2000,10232,basic,906,975,178,450.00,0.23,10450.00
3410,2000,10233,counting,899,981,171,3390.00,1.70,13390.00
3411,2000,10234,unskilled,854,973,196,-1845.00,-0.92,8155.00
3411,2000,10235,basic,859,1022,184,-2685.00,-1.34,7315.00
3411,2000,10236,counting,910,977,178,3240.00,1.62,13240.00
3412,2000,10237,unskilled,808,1024,187,-5205.00,-2.60,4795.00
3412,2000,10238,basic,869,1008,170,-1590.00,-0.80,8410.00
3412,2000,10239,counting,873,981,184,-5670.00,-2.83,4330.00
3413,2000,10240,unskilled,837,974,207,-2805.00,-1.40,7195.00
3413,2000,10241,basic,884,984,182,-885.00,-0.44,9115.00
3413,2000,10242,counting,876,1013,157,1065.00,0.53,11065.00
3414,2000,10243,unskilled,834,985,207,-2715.00,-1.36,7285.00
3414,2000,10244,basic,954,931,176,3300.00,1.65,13300.00
3414,2000,10245,counting,856,1000,186,-3750.00,-1.88,6250.00
3415,2000,10246,unskilled,908,924,191,1065.00,0.53,11065.00
3415,2000,10247,basic,937,948,170,2850.00,1.43,12850.00
3415,2000,10248,counting,924,954,186,4890.00,2.44,14890.00
3416,2000,10249,unskilled,882,945,203,-240.00,-0.12,9760.00
3416,2000,10250,basic,896,962,178,480.00,0.24,10480.00
3416,2000,10251,counting,891,982,172,45.00,0.02,10045.00
3417,2000,10252,unskilled,828,1005,198,-3855.00,-1.93,6145.00
3417,2000,10253,basic,906,968,169,435.00,0.22,10435.00
3417,2000,10254,counting,856,1039,162,-8010.00,-4.00,1990.00
3418,2000,10255,unskilled,849,986,189,-2715.00,-1.36,7285.00
3418,2000,10256,basic,913,985,164,345.00,0.17,10345.00
3418,2000,10257,counting,896,984,174,-1710.00,-0.85,8290.00
3419,2000,10258,unskilled,837,974,203,-2700.00,-1.35,7300.00
3419,2000,10259,basic,891,982,181,345.00,0.17,10345.00
3419,2000,10260,counting,898,974,176,-5355.00,-2.68,4645.00
3420,2000,10261,unskilled,825,991,204,-3690.00,-1.84,6310.00
3420,2000,10262,basic,906,971,163,705.00,0.35,10705.00
3420,2000,10263,counting,912,978,157,-5280.00,-2.64,4720.00
3421,2000,10264,unskilled,841,972,211,-2565.00,-1.28,7435.00
3421,2000,10265,basic,918,952,189,1665.00,0.83,11665.00
3421,2000,10266,counting,918,978,153,3225.00,1.61,13225.00
3422,2000,10267,unskilled,833,1010,171,-3855.00,-1.93,6145.00
3422,2000,10268,basic,875,1003,164,-1470.00,-0.73,8530.00
3422,2000,10269,counting,892,984,191,165.00,0.08,10165.00
3423,2000,10270,unskilled,829,988,204,-3480.00,-1.74,6520.00
3423,2000,10271,basic,894,995,164,-1545.00,-0.77,8455.00
3423,2000,10272,counting,926,966,175,2955.00,1.48,12955.00
3424,2000,10273,unskilled,842,980,195,-2715.00,-1.36,7285.00
3424,2000,10274,basic,916,984,151,-150.00,-0.07,9850.00
3424,2000,10275,counting,871,994,178,255.00,0.13,10255.00
3425,2000,10276,unskilled,799,1017,208,-5040.00,-2.52,4960.00
3425,2000,10277,basic,872,1015,174,-1755.00,-0.88,8245.00
3425,2000,10278,counting,890,995,176,-780.00,-0.39,9220.00
3426,2000,10279,unskilled,830,989,202,-3495.00,-1.75,6505.00
3426,2000,10280,basic,867,1008,174,-1635.00,-0.82,8365.00
3426,2000,10281,counting,907,962,172,3450.00,1.73,13450.00
3427,2000,10282,unskilled,856,978,199,-2250.00,-1.12,7750.00
3427,2000,10283,basic,903,965,184,150.00,0.07,10150.00
3427,2000,10284,counting,877,1000,173,285.00,0.14,10285.00
3428,2000,10285,unskilled,824,1005,184,-3825.00,-1.91,6175.00
3428,2000,10286,basic,931,949,169,1995.00,1.00,11995.00
3428,2000,10287,counting,917,977,156,5820.00,2.91,15820.00
3429,2000,10288,unskilled,827,999,202,-3660.00,-1.83,6340.00
3429,2000,10289,basic,868,1004,179,-2295.00,-1.15,7705.00
3429,2000,10290,counting,883,967,188,4020.00,2.01,14020.00
3430,2000,10291,unskilled,853,968,204,-2070.00,-1.03,7930.00
3430,2000,10292,basic,910,988,164,450.00,0.23,10450.00
3430,2000,10293,counting,875,1000,178,-5865.00,-2.93,4135.00
3431,2000,10294,unskilled,866,954,201,-1080.00,-0.54,8920.00
3431,2000,10295,basic,863,1012,168,-1530.00,-0.77,8470.00
3431,2000,10296,counting,900,1008,149,-165.00,-0.08,9835.00
3432,2000,10297,unskilled,835,985,207,-3255.00,-1.63,6745.00
3432,2000,10298,basic,925,947,182,2055.00,1.03,12055.00
3432,2000,10299,counting,907,961,180,285.00,0.14,10285.00
3433,2000,10300,unskilled,826,998,202,-3795.00,-1.90,6205.00
3433,2000,10301,basic,907,963,178,1065.00,0.53,11065.00
3433,2000,10302,counting,896,974,177,1965.00,0.98,11965.00
3434,2000,10303,unskilled,853,981,185,-2100.00,-1.05,7900.00
3434,2000,10304,basic,906,958,186,930.00,0.47,10930.00
3434,2000,10305,counting,927,988,143,525.00,0.26,10525.00
3435,2000,10306,unskilled,842,977,209,-2655.00,-1.33,7345.00
3435,2000,10307,basic,895,977,171,-255.00,-0.13,9745.00
3435,2000,10308,counting,891,1002,166,3825.00,1.91,13825.00
3436,2000,10309,unskilled,851,953,215,-1755.00,-0.88,8245.00
3436,2000,10310,basic,905,994,162,-300.00,-0.15,9700.00
3436,2000,10311,counting,911,953,182,1515.00,0.76,11515.00
3437,2000,10312,unskilled,803,1008,216,-4710.00,-2.35,5290.00
3437,2000,10313,basic,851,995,196,-1620.00,-0.81,8380.00
3437,2000,10314,counting,856,1013,176,-1200.00,-0.60,8800.00
3438,2000,10315,unskilled,867,942,209,-705.00,-0.35,9295.00
3438,2000,10316,basic,912,976,160,1200.00,0.60,11200.00
3438,2000,10317,counting,927,959,159,6720.00,3.36,16720.00
3439,2000,10318,unskilled,837,980,204,-2760.00,-1.38,7240.00
3439,2000,10319,basic,879,1010,165,-2160.00,-1.08,7840.00
3439,2000,10320,counting,856,1003,192,-5805.00,-2.90,4195.00
3440,2000,10321,unskilled,814,1016,200,-4560.00,-2.28,5440.00
3440,2000,10322,basic,894,980,177,-645.00,-0.32,9355.00
3440,2000,10323,counting,891,981,177,2670.00,1.33,12670.00
3441,2000,10324,unskilled,810,1013,191,-4680.00,-2.34,5320.00
